schcode,Rid,id,female,ses,femses,math,ses_mean,pro4yrc,public
365,10,6869,0,0.351,0,65.67,0.688666667,1,1
365,11,6870,0,1.166,0,62.9125,0.688666667,1,1
365,12,6871,0,0.429,0,63.34,0.688666667,1,1
366,1,2608,0,0.793,0,61.0958,0.93905,1,1
366,2,2609,0,1.166,0,67.5,0.93905,1,1
366,3,2610,1,1.158,1.158,61.0958,0.93905,1,1
366,4,2611,1,0.509,0.509,48.42,0.93905,1,1
366,5,2612,1,1.533,1.533,61.0958,0.93905,1,1
366,6,2613,0,1.286,0,72.89,0.93905,1,1
366,7,2614,1,1.21,1.21,56.2,0.93905,1,1
366,8,2615,0,1.458,0,71.8,0.93905,1,1
366,9,2616,1,0.783,0.783,61.0958,0.93905,1,1
366,10,2617,0,1.087,0,61.35,0.93905,1,1
366,11,2618,1,-0.181,-0.181,53.48,0.93905,1,1
366,12,2619,0,1.254,0,61.0958,0.93905,1,1
366,13,2620,1,0.887,0.887,56.19,0.93905,1,1
366,14,2621,1,0.077,0.077,58.8,0.93905,1,1
366,15,2622,1,1.089,1.089,54.69,0.93905,1,1
366,16,2623,1,1.132,1.132,61.0958,0.93905,1,1
366,17,2624,0,1.134,0,61.0958,0.93905,1,1
366,18,2625,0,1.021,0,59.7,0.93905,1,1
366,19,2626,1,0.765,0.765,63.33,0.93905,1,1
366,20,2627,0,0.62,0,61.0958,0.93905,1,1
367,1,1447,0,-0.305,0,73.93,-0.1342,1,1
367,2,1448,1,0.627,0.627,73.77,-0.1342,1,1
367,3,1449,0,0.316,0,64.01,-0.1342,1,1
367,4,1450,0,-0.698,0,60.7859,-0.1342,1,1
367,5,1451,0,0.315,0,64.23,-0.1342,1,1
367,6,1452,0,-0.012,0,58.8,-0.1342,1,1
367,7,1453,0,0.474,0,62.61,-0.1342,1,1
367,8,1454,0,-0.17,0,57.79,-0.1342,1,1
367,9,1455,1,0.197,0.197,55.25,-0.1342,1,1
367,10,1456,0,0.452,0,58.52,-0.1342,1,1
367,11,1457,1,-0.242,-0.242,57.07,-0.1342,1,1
367,12,1458,1,-0.314,-0.314,55.79,-0.1342,1,1
367,13,1459,1,-0.413,-0.413,38.16,-0.1342,1,1
367,14,1460,1,-0.695,-0.695,54.71,-0.1342,1,1
367,15,1461,1,-1.083,-1.083,46.49,-0.1342,1,1
367,16,1462,1,0.672,0.672,74.4,-0.1342,1,1
367,17,1463,0,-0.823,0,60.7859,-0.1342,1,1
367,18,1464,0,-0.131,0,63.18,-0.1342,1,1
367,19,1465,1,-0.806,-0.806,62.76,-0.1342,1,1
367,20,1466,1,-0.045,-0.045,58.76,-0.1342,1,1
368,1,3404,1,-0.107,-0.107,47.49,0.429266667,1,1
368,2,3405,1,0.199,0.199,65.67,0.429266667,1,1
368,3,3406,0,-0.125,0,58.43,0.429266667,1,1
368,4,3407,1,-0.525,-0.525,61.6622,0.429266667,1,1
368,5,3408,1,0.487,0.487,61.6622,0.429266667,1,1
368,6,3409,0,0.965,0,77.41,0.429266667,1,1
368,7,3410,1,0.518,0.518,65.03,0.429266667,1,1
368,8,3411,0,1.109,0,72.02,0.429266667,1,1
368,9,3412,1,1.173,1.173,57.13,0.429266667,1,1
368,10,3413,1,0.901,0.901,59.12,0.429266667,1,1
368,11,3414,0,1.381,0,71.07,0.429266667,1,1
368,12,3415,1,0.78,0.78,72.41,0.429266667,1,1
368,13,3416,1,-0.061,-0.061,66.83,0.429266667,1,1
368,14,3417,1,-0.58,-0.58,65.5,0.429266667,1,1
368,15,3418,0,0.324,0,61.6622,0.429266667,1,1
369,1,6138,1,0.281,0.281,62.5221,0.954615385,1,1
369,2,6139,1,1.743,1.743,62.5222,0.954615385,1,1
369,3,6140,0,1.403,0,62.5222,0.954615385,1,1
369,4,6141,1,0.807,0.807,69.6,0.954615385,1,1
369,5,6142,0,1.533,0,62.5222,0.954615385,1,1
369,6,6143,1,0.102,0.102,62.5222,0.954615385,1,1
369,7,6144,0,1.053,0,62.5222,0.954615385,1,1
369,8,6145,0,0,0,69.03,0.954615385,1,1
369,9,6146,0,1.458,0,74.05,0.954615385,1,1
369,10,6147,1,0.374,0.374,62.19,0.954615385,1,1
369,11,6148,1,1.053,1.053,62.5222,0.954615385,1,1
369,12,6149,1,1.154,1.154,62.5222,0.954615385,1,1
369,13,6150,1,1.449,1.449,62.5222,0.954615385,1,1
370,1,477,0,-0.071,0,45.49,-0.257176471,0.470588235,1
370,2,478,0,0.059,0,38.91,-0.257176471,0.470588235,1
370,3,479,1,-0.955,-0.955,50.92,-0.257176471,0.470588235,1
370,4,480,0,0.4,0,54.39,-0.257176471,0.470588235,1
370,5,481,1,-0.602,-0.602,57.16,-0.257176471,0.470588235,1
370,6,482,1,-0.491,-0.491,60.5857,-0.257176471,0.470588235,1
370,7,483,1,0.159,0.159,60.5857,-0.257176471,0.470588235,1
370,8,484,0,-0.975,0,51.18,-0.257176471,0.470588235,1
370,9,485,1,0.383,0.383,58.85,-0.257176471,0.470588235,1
370,10,486,1,-0.645,-0.645,60.5857,-0.257176471,0.470588235,1
370,11,487,0,0.174,0,60.5857,-0.257176471,0.470588235,1
370,12,488,0,-0.479,0,48.02,-0.257176471,0.470588235,1
370,13,489,0,-0.193,0,60.5857,-0.257176471,0.470588235,1
370,14,490,0,-0.301,0,60.5857,-0.257176471,0.470588235,1
370,15,491,1,-0.606,-0.606,60.5857,-0.257176471,0.470588235,1
370,16,492,1,0.09,0.09,42.56,-0.257176471,0.470588235,1
370,17,493,0,-0.319,0,60.5857,-0.257176471,0.470588235,1
371,1,521,1,-0.15,-0.15,51.2,-0.379066667,1,1
371,2,522,0,0.242,0,39.54,-0.379066667,1,1
371,3,523,0,-0.321,0,58.26,-0.379066667,1,1
371,4,524,1,-0.983,-0.983,37.78,-0.379066667,1,1
371,5,525,1,-0.417,-0.417,51.28,-0.379066667,1,1
371,6,526,0,-0.394,0,60.5862,-0.379066667,1,1
371,7,527,0,-0.44,0,37.62,-0.379066667,1,1
371,8,528,0,-0.52,0,60.5862,-0.379066667,1,1
371,9,529,1,-0.089,-0.089,45.43,-0.379066667,1,1
371,10,530,1,0.436,0.436,62.25,-0.379066667,1,1
371,11,531,0,-0.526,0,47.5,-0.379066667,1,1
371,12,532,1,-1.741,-1.741,60.5862,-0.379066667,1,1
371,13,533,1,-0.604,-0.604,60.5862,-0.379066667,1,1
371,14,534,0,0.12,0,49.62,-0.379066667,1,1
371,15,535,0,-0.299,0,60.5862,-0.379066667,1,1
372,1,3968,1,-0.073,-0.073,48.41,-0.263928571,1,1
372,2,3969,0,-0.094,0,62.2587,-0.263928571,1,1
372,3,3970,0,0.08,0,38.7,-0.263928571,1,1
372,4,3971,0,-1.123,0,53.03,-0.263928571,1,1
372,5,3972,1,-0.902,-0.902,42.96,-0.263928571,1,1
372,6,3973,0,-0.422,0,62.2587,-0.263928571,1,1
372,7,3974,1,-0.319,-0.319,47.69,-0.263928571,1,1
372,8,3975,1,-0.588,-0.588,62.2587,-0.263928571,1,1
372,9,3976,1,-0.14,-0.14,59.33,-0.263928571,1,1
372,10,3977,1,0.453,0.453,60.21,-0.263928571,1,1
372,11,3978,0,-0.03,0,60.51,-0.263928571,1,1
372,12,3979,0,0.049,0,55,-0.263928571,1,1
372,13,3980,0,0.112,0,67.56,-0.263928571,1,1
372,14,3981,1,-0.698,-0.698,68.69,-0.263928571,1,1
373,1,6270,0,0.161,0,56.48,-0.014736842,1,0
373,2,6272,0,-1.097,0,40.43,-0.014736842,1,0
373,3,6273,1,0.359,0.359,58.13,-0.014736842,1,0
373,4,6274,1,-0.24,-0.24,47.93,-0.014736842,1,0
373,5,6275,1,0.653,0.653,62.5323,-0.014736842,1,0
373,6,6276,1,0.361,0.361,54.39,-0.014736842,1,0
373,7,6277,1,-0.479,-0.479,62.5323,-0.014736842,1,0
373,8,6278,0,0.054,0,57.38,-0.014736842,1,0
373,9,6279,1,-0.162,-0.162,67.22,-0.014736842,1,0
373,10,6280,1,1.062,1.062,56.43,-0.014736842,1,0
373,11,6281,1,0.087,0.087,67.19,-0.014736842,1,0
373,12,6282,0,-0.705,0,46.72,-0.014736842,1,0
373,13,6283,0,-0.545,0,58.45,-0.014736842,1,0
373,14,6284,1,0.857,0.857,62.5323,-0.014736842,1,0
373,15,6285,1,-0.175,-0.175,67.32,-0.014736842,1,0
373,16,6286,1,-0.84,-0.84,49.34,-0.014736842,1,0
373,17,6287,0,0.857,0,72.35,-0.014736842,1,0
373,18,6288,0,-0.468,0,62.5323,-0.014736842,1,0
373,19,6289,1,-0.02,-0.02,73.49,-0.014736842,1,0
374,1,5628,0,0.436,0,75.19,0.214333333,1,0
374,2,5629,1,0.561,0.561,63.49,0.214333333,1,0
374,3,5630,0,-0.094,0,54.41,0.214333333,1,0
374,4,5631,0,1.055,0,62.3859,0.214333333,1,0
374,5,5632,0,0.583,0,65.55,0.214333333,1,0
374,6,5633,1,-0.527,-0.527,54.48,0.214333333,1,0
374,7,5634,1,0.119,0.119,51.3,0.214333333,1,0
374,8,5635,1,-0.162,-0.162,55.15,0.214333333,1,0
374,9,5636,1,0.663,0.663,62.3859,0.214333333,1,0
374,10,5637,1,0.982,0.982,65.27,0.214333333,1,0
374,11,5638,1,-0.286,-0.286,54.22,0.214333333,1,0
374,12,5639,1,0.087,0.087,55.78,0.214333333,1,0
374,13,5640,1,-0.883,-0.883,36.37,0.214333333,1,0
374,14,5641,1,0.531,0.531,62.3859,0.214333333,1,0
374,15,5642,1,0.628,0.628,63.01,0.214333333,1,0
374,16,5643,0,-0.651,0,62.3859,0.214333333,1,0
374,17,5644,0,0.758,0,62.3859,0.214333333,1,0
374,18,5645,1,0.058,0.058,62.3859,0.214333333,1,0
375,1,1832,1,-0.181,-0.181,41.89,-0.448428571,0.357142857,0
375,2,1833,0,-0.261,0,50.17,-0.448428571,0.357142857,0
375,3,1834,0,-0.053,0,61.06,-0.448428571,0.357142857,0
375,4,1835,1,-1.549,-1.549,35.13,-0.448428571,0.357142857,0
375,5,1836,1,-2.039,-2.039,61.06,-0.448428571,0.357142857,0
375,6,1837,1,0.581,0.581,61.06,-0.448428571,0.357142857,0
375,7,1838,0,-0.45,0,69.3,-0.448428571,0.357142857,0
375,8,1839,0,-0.873,0,44.54,-0.448428571,0.357142857,0
375,9,1840,1,-1.487,-1.487,40.34,-0.448428571,0.357142857,0
375,10,1841,1,-0.48,-0.48,61.06,-0.448428571,0.357142857,0
375,11,1842,1,-0.041,-0.041,62.77,-0.448428571,0.357142857,0
375,12,1843,1,0.004,0.004,54.85,-0.448428571,0.357142857,0
375,13,1844,1,-0.242,-0.242,61.06,-0.448428571,0.357142857,0
375,14,1845,0,0.793,0,40.15,-0.448428571,0.357142857,0
376,1,5016,0,1.055,0,62.3685,-0.117642857,1,0
376,2,5017,0,-0.623,0,51.86,-0.117642857,1,0
376,3,5018,0,0.932,0,62.01,-0.117642857,1,0
376,4,5019,0,0.039,0,62.3685,-0.117642857,1,0
376,5,5020,0,-0.555,0,62.3685,-0.117642857,1,0
376,6,5021,0,-0.1,0,47.09,-0.117642857,1,0
376,7,5022,1,-0.448,-0.448,62.3685,-0.117642857,1,0
376,8,5023,0,-0.115,0,57.87,-0.117642857,1,0
376,9,5024,1,0.077,0.077,63.28,-0.117642857,1,0
376,10,5025,0,0.109,0,62.3685,-0.117642857,1,0
376,11,5026,1,0.509,0.509,66.33,-0.117642857,1,0
376,12,5027,0,-1.107,0,62.3685,-0.117642857,1,0
376,13,5028,1,-1.031,-1.031,46.19,-0.117642857,1,0
376,14,5029,1,-0.389,-0.389,62.3685,-0.117642857,1,0
377,1,1869,1,-1.313,-1.313,60.42,-0.593380952,1,0
377,2,1870,0,-0.636,0,54.08,-0.593380952,1,0
377,3,1871,0,-0.982,0,45.04,-0.593380952,1,0
377,4,1872,0,-0.573,0,61.0654,-0.593380952,1,0
377,5,1873,1,-1.815,-1.815,41.57,-0.593380952,1,0
377,6,1874,0,0.002,0,40.48,-0.593380952,1,0
377,7,1875,1,-0.695,-0.695,53.36,-0.593380952,1,0
377,8,1876,0,-0.957,0,61.0654,-0.593380952,1,0
377,9,1877,0,0.347,0,46.96,-0.593380952,1,0
377,10,1878,1,-1.332,-1.332,61.0654,-0.593380952,1,0
377,11,1879,0,-0.037,0,65.65,-0.593380952,1,0
377,12,1880,1,-0.319,-0.319,61.0654,-0.593380952,1,0
377,13,1881,1,-0.646,-0.646,49.61,-0.593380952,1,0
377,14,1882,1,-1.33,-1.33,53.63,-0.593380952,1,0
377,15,1883,1,0.047,0.047,53.34,-0.593380952,1,0
377,16,1884,1,-0.292,-0.292,48.67,-0.593380952,1,0
377,17,1885,0,-0.583,0,61.0654,-0.593380952,1,0
377,18,1886,0,1.231,0,56.17,-0.593380952,1,0
377,19,1887,1,-1.043,-1.043,49.97,-0.593380952,1,0
377,20,1888,1,-0.169,-0.169,61.0654,-0.593380952,1,0
377,21,1889,0,-1.366,0,61.066,-0.593380952,1,0
378,1,2486,0,-0.992,0,38.2,-0.552583333,1,0
378,2,2487,0,-1.154,0,61.0915,-0.552583333,1,0
378,3,2488,0,-0.04,0,61.0915,-0.552583333,1,0
378,4,2489,1,0.045,0.045,42.69,-0.552583333,1,0
378,5,2490,1,-0.723,-0.723,46.49,-0.552583333,1,0
378,6,2491,1,-0.339,-0.339,61.0915,-0.552583333,1,0
378,7,2492,1,-0.694,-0.694,61.0915,-0.552583333,1,0
378,8,2493,1,-0.486,-0.486,43.24,-0.552583333,1,0
378,9,2494,1,-1.726,-1.726,61.0915,-0.552583333,1,0
378,10,2495,0,0.054,0,58.64,-0.552583333,1,0
378,11,2496,1,0.174,0.174,61.0916,-0.552583333,1,0
378,12,2497,0,-0.75,0,61.0916,-0.552583333,1,0
379,1,760,1,-0.308,-0.308,39.26,-0.0244,1,0
379,2,761,0,-1.293,0,60.5905,-0.0244,1,0
379,3,762,1,-0.999,-0.999,47.13,-0.0244,1,0
379,4,763,1,1.056,1.056,60.5905,-0.0244,1,0
379,5,764,1,-0.372,-0.372,60.5905,-0.0244,1,0
379,6,765,1,-0.421,-0.421,65.3,-0.0244,1,0
379,7,766,0,0.617,0,60.5905,-0.0244,1,0
379,8,767,1,1.208,1.208,56.28,-0.0244,1,0
379,9,768,1,0.982,0.982,60.5905,-0.0244,1,0
379,10,769,0,-0.335,0,60.5905,-0.0244,1,0
379,11,770,1,-0.162,-0.162,60.5905,-0.0244,1,0
379,12,771,0,-0.394,0,54.29,-0.0244,1,0
379,13,772,1,-0.621,-0.621,60.5905,-0.0244,1,0
379,14,773,1,0.696,0.696,65.22,-0.0244,1,0
379,15,774,1,-0.02,-0.02,60.5905,-0.0244,1,0
380,1,4791,1,0.044,0.044,46.41,-0.2554,1,0
380,2,4792,1,0.385,0.385,62.31,-0.2554,1,0
380,3,4793,0,0.127,0,65.62,-0.2554,1,0
380,4,4794,1,-0.994,-0.994,53.52,-0.2554,1,0
380,5,4795,0,-0.518,0,44.26,-0.2554,1,0
380,6,4796,0,-1.085,0,62.3658,-0.2554,1,0
380,7,4797,1,0.561,0.561,60.21,-0.2554,1,0
380,8,4798,1,-0.957,-0.957,46.51,-0.2554,1,0
380,9,4799,1,-0.062,-0.062,62.3658,-0.2554,1,0
380,10,4800,1,0.561,0.561,62.3658,-0.2554,1,0
380,11,4801,1,-0.426,-0.426,59.15,-0.2554,1,0
380,12,4802,1,-0.037,-0.037,72.75,-0.2554,1,0
380,13,4803,1,0.052,0.052,62.3658,-0.2554,1,0
380,14,4804,0,-1.105,0,54.18,-0.2554,1,0
380,15,4805,0,-0.92,0,62.3658,-0.2554,1,0
380,16,4806,1,0.11,0.11,58.49,-0.2554,1,0
380,17,4807,0,-1.217,0,40.6,-0.2554,1,0
380,18,4808,0,-1.045,0,72.08,-0.2554,1,0
380,19,4809,0,0.83,0,62.3658,-0.2554,1,0
380,20,4810,0,0.588,0,61.12,-0.2554,1,0
381,1,6344,1,1.047,1.047,69.15,0.409947368,1,0
381,2,6345,0,-0.088,0,60.87,0.409947368,1,0
381,3,6346,1,0.441,0.441,62.537,0.409947368,1,0
381,4,6347,1,0.118,0.118,44.3,0.409947368,1,0
381,5,6348,0,1.552,0,68.14,0.409947368,1,0
381,6,6349,0,0.747,0,62.5371,0.409947368,1,0
381,7,6350,0,0.436,0,66.18,0.409947368,1,0
381,8,6351,1,1.284,1.284,54.19,0.409947368,1,0
381,9,6352,1,-0.555,-0.555,67.17,0.409947368,1,0
381,10,6353,0,-0.286,0,62.5371,0.409947368,1,0
381,11,6354,0,0.388,0,52.87,0.409947368,1,0
381,12,6355,0,-0.037,0,62.5371,0.409947368,1,0
381,13,6356,1,-0.295,-0.295,45.15,0.409947368,1,0
381,14,6357,0,1.081,0,72.92,0.409947368,1,0
381,15,6358,0,0.553,0,62.5371,0.409947368,1,0
381,16,6359,0,-0.182,0,58.22,0.409947368,1,0
381,17,6360,1,0.712,0.712,63.6,0.409947368,1,0
381,18,6361,0,1.111,0,67.18,0.409947368,1,0
381,19,6362,0,-0.238,0,62.31,0.409947368,1,0
382,1,116,1,-0.321,-0.321,60.578,-0.285363636,1,0
382,2,117,1,-0.752,-0.752,54.26,-0.285363636,1,0
382,3,118,0,-0.222,0,43.3,-0.285363636,1,0
382,4,119,1,-0.496,-0.496,60.578,-0.285363636,1,0
382,5,120,0,-1.741,0,45.63,-0.285363636,1,0
382,6,121,1,0.808,0.808,56.51,-0.285363636,1,0
382,7,122,1,-0.773,-0.773,62.87,-0.285363636,1,0
382,8,123,1,-0.012,-0.012,38.01,-0.285363636,1,0
382,9,124,1,-0.823,-0.823,60.578,-0.285363636,1,0
382,10,125,1,0.274,0.274,60.578,-0.285363636,1,0
382,11,126,1,-0.165,-0.165,43.61,-0.285363636,1,0
382,12,127,0,-0.243,0,60.578,-0.285363636,1,0
382,13,128,1,-0.496,-0.496,60.578,-0.285363636,1,0
382,14,129,0,-0.012,0,32.36,-0.285363636,1,0
382,15,130,0,0.242,0,64.42,-0.285363636,1,0
382,16,131,0,0.131,0,60.578,-0.285363636,1,0
382,17,132,0,-0.67,0,52.9,-0.285363636,1,0
382,18,133,1,0.226,0.226,60.09,-0.285363636,1,0
382,19,134,1,0.09,0.09,45.18,-0.285363636,1,0
382,20,135,0,-0.023,0,42.13,-0.285363636,1,0
382,21,136,0,-1.281,0,30.36,-0.285363636,1,0
382,22,137,1,-0.019,-0.019,65.47,-0.285363636,1,0
383,1,2255,1,-0.743,-0.743,41.59,-0.53525,0.333333333,0
383,2,2256,0,0.004,0,34.85,-0.53525,0.333333333,0
383,3,2257,0,-0.393,0,43.95,-0.53525,0.333333333,0
383,4,2258,0,-0.926,0,40.46,-0.53525,0.333333333,0
383,5,2259,1,-0.319,-0.319,48.67,-0.53525,0.333333333,0
383,6,2260,0,-0.945,0,61.0825,-0.53525,0.333333333,0
383,7,2261,1,-0.27,-0.27,45.34,-0.53525,0.333333333,0
383,8,2262,1,-0.212,-0.212,48.38,-0.53525,0.333333333,0
383,9,2263,0,-0.919,0,39.05,-0.53525,0.333333333,0
383,10,2264,1,-1.072,-1.072,61.0825,-0.53525,0.333333333,0
383,11,2265,1,-0.63,-0.63,60.38,-0.53525,0.333333333,0
383,12,2266,1,0.002,0.002,61.0825,-0.53525,0.333333333,0
384,1,3952,0,0.36,0,61.41,-0.0105,1,0
384,2,3953,0,-1.02,0,52.46,-0.0105,1,0
384,3,3954,0,0.888,0,62.83,-0.0105,1,0
384,4,3955,1,-0.07,-0.07,62.2581,-0.0105,1,0
384,5,3956,1,-0.421,-0.421,46.88,-0.0105,1,0
384,6,3957,0,0.119,0,58.81,-0.0105,1,0
384,7,3958,0,0.6,0,62.2581,-0.0105,1,0
384,8,3959,1,-1.366,-1.366,40.2,-0.0105,1,0
384,9,3960,1,0.842,0.842,62.2581,-0.0105,1,0
384,10,3961,0,0.333,0,62.2581,-0.0105,1,0
384,11,3962,0,0.177,0,59.28,-0.0105,1,0
384,12,3963,1,-0.246,-0.246,62.2581,-0.0105,1,0
384,13,3964,0,-0.449,0,55.91,-0.0105,1,0
384,14,3965,0,-0.075,0,62.2581,-0.0105,1,0
384,15,3966,1,-0.088,-0.088,51.79,-0.0105,1,0
384,16,3967,1,0.248,0.248,62.2581,-0.0105,1,0
385,1,1703,0,0.136,0,61.053,-0.358705882,1,0
385,2,1704,1,-1.275,-1.275,48.73,-0.358705882,1,0
385,3,1705,0,-0.687,0,61.053,-0.358705882,1,0
385,4,1706,0,1.13,0,52.56,-0.358705882,1,0
385,5,1707,1,-1.292,-1.292,53.85,-0.358705882,1,0
385,6,1708,1,-0.323,-0.323,48.92,-0.358705882,1,0
385,7,1709,1,-0.075,-0.075,61.0531,-0.358705882,1,0
385,8,1710,0,-1.064,0,44.91,-0.358705882,1,0
385,9,1711,1,-0.278,-0.278,61.0531,-0.358705882,1,0
385,10,1712,0,-0.108,0,61.0531,-0.358705882,1,0
385,11,1713,0,0.261,0,41.41,-0.358705882,1,0
385,12,1714,0,-0.674,0,61.0531,-0.358705882,1,0
385,13,1715,1,-0.666,-0.666,46.33,-0.358705882,1,0
385,14,1716,0,-0.085,0,40.14,-0.358705882,1,0
385,15,1717,0,-1.357,0,30.06,-0.358705882,1,0
385,16,1718,0,0.852,0,61.0531,-0.358705882,1,0
385,17,1719,1,-0.593,-0.593,67.35,-0.358705882,1,0
386,1,2651,1,0.987,0.987,64.13,-0.030117647,1,0
386,2,3908,0,0.937,0,62.2553,-0.030117647,1,0
386,3,4224,1,0.608,0.608,51.82,-0.030117647,1,0
386,4,4225,0,-0.736,0,66.92,-0.030117647,1,0
386,5,4226,0,0.573,0,57.17,-0.030117647,1,0
386,6,4227,0,-2.226,0,42.28,-0.030117647,1,0
386,7,4228,1,-0.266,-0.266,62.2672,-0.030117647,1,0
386,8,4229,1,-0.118,-0.118,62.2672,-0.030117647,1,0
386,9,4230,1,0.148,0.148,50.46,-0.030117647,1,0
386,10,4231,1,-1.479,-1.479,62.2672,-0.030117647,1,0
386,11,4232,0,1.585,0,63.75,-0.030117647,1,0
386,12,4233,0,-1.029,0,62.2672,-0.030117647,1,0
386,13,4234,0,0.982,0,62.2672,-0.030117647,1,0
386,14,4235,0,-0.786,0,57.15,-0.030117647,1,0
386,15,4236,0,0.787,0,60.57,-0.030117647,1,0
386,16,4237,1,0.19,0.19,55.21,-0.030117647,1,0
386,17,4238,0,-0.669,0,62.2672,-0.030117647,1,0
387,1,1298,0,-0.498,0,60.6022,-0.107875,1,1
387,2,1299,0,-0.389,0,48.46,-0.107875,1,1
387,3,1300,0,-0.215,0,60.6022,-0.107875,1,1
387,4,1301,0,0.287,0,51.18,-0.107875,1,1
387,5,1302,1,-1.009,-1.009,60.6023,-0.107875,1,1
387,6,1303,1,0.385,0.385,60.6023,-0.107875,1,1
387,7,1304,0,1.085,0,47.31,-0.107875,1,1
387,8,1305,1,-0.341,-0.341,50.41,-0.107875,1,1
387,9,1306,1,-0.263,-0.263,36.94,-0.107875,1,1
387,10,1307,1,0.015,0.015,52.85,-0.107875,1,1
387,11,1308,1,-0.269,-0.269,60.6023,-0.107875,1,1
387,12,1309,1,-1.616,-1.616,48.09,-0.107875,1,1
387,13,1310,1,-0.243,-0.243,38.74,-0.107875,1,1
387,14,1311,1,1.059,1.059,57.04,-0.107875,1,1
387,15,1312,1,0.652,0.652,60.6023,-0.107875,1,1
387,16,1313,1,-0.366,-0.366,40.16,-0.107875,1,1
388,1,5058,1,1.157,1.157,68.98,0.176315789,1,1
388,2,5059,0,-0.654,0,62.3696,0.176315789,1,1
388,3,5060,1,-0.382,-0.382,62.3696,0.176315789,1,1
388,4,5061,1,-0.142,-0.142,50.95,0.176315789,1,1
388,5,5062,1,0.14,0.14,54.12,0.176315789,1,1
388,6,5063,1,1.079,1.079,62.3696,0.176315789,1,1
388,7,5064,0,1.087,0,66.16,0.176315789,1,1
388,8,5065,0,-0.536,0,48.48,0.176315789,1,1
388,9,5066,1,0.578,0.578,62.3696,0.176315789,1,1
388,10,5067,1,-0.661,-0.661,58.45,0.176315789,1,1
388,11,5068,1,0.829,0.829,70.54,0.176315789,1,1
388,12,5069,1,0.085,0.085,62.3696,0.176315789,1,1
388,13,5070,1,0.96,0.96,50.52,0.176315789,1,1
388,14,5071,1,0.087,0.087,62.3696,0.176315789,1,1
388,15,5072,1,0.533,0.533,62.3696,0.176315789,1,1
388,16,5073,0,-0.311,0,39.93,0.176315789,1,1
388,17,5074,0,-0.773,0,54.57,0.176315789,1,1
388,18,5075,1,0.084,0.084,55.22,0.176315789,1,1
388,19,5076,0,0.19,0,59.23,0.176315789,1,1
389,1,1956,0,-0.872,0,57.25,-0.094071429,1,1
389,2,1957,1,0.17,0.17,48.23,-0.094071429,1,1
389,3,1958,1,0.122,0.122,61.0729,-0.094071429,1,1
389,4,1959,0,0.004,0,61.0729,-0.094071429,1,1
389,5,1960,0,0.585,0,61.0729,-0.094071429,1,1
389,6,1961,0,0.459,0,60.52,-0.094071429,1,1
389,7,1962,1,0.079,0.079,53.83,-0.094071429,1,1
389,8,1963,0,-0.689,0,53.18,-0.094071429,1,1
389,9,1964,0,0.204,0,51.82,-0.094071429,1,1
389,10,1965,1,-0.868,-0.868,61.0729,-0.094071429,1,1
389,11,1966,1,-0.523,-0.523,50.92,-0.094071429,1,1
389,12,1967,1,-0.666,-0.666,61.0729,-0.094071429,1,1
389,13,1968,1,-0.377,-0.377,61.0729,-0.094071429,1,1
389,14,1969,1,1.055,1.055,55.46,-0.094071429,1,1
390,1,3153,0,0.462,0,61.637,0.357266667,1,1
390,2,3203,0,1.134,0,64.66,0.357266667,1,1
390,3,3716,0,1.112,0,61.91,0.357266667,1,1
390,4,3720,0,-0.9,0,51.44,0.357266667,1,1
390,5,3722,0,0.153,0,65.52,0.357266667,1,1
390,6,3723,0,0.261,0,56.51,0.357266667,1,1
390,7,3726,0,-0.201,0,68.21,0.357266667,1,1
390,8,3727,0,0.6,0,59.89,0.357266667,1,1
390,9,3728,0,-0.157,0,61.03,0.357266667,1,1
390,10,3729,0,0.026,0,72.89,0.357266667,1,1
390,11,3730,0,0.379,0,67.91,0.357266667,1,1
390,12,3731,0,1.008,0,72.09,0.357266667,1,1
390,13,3732,0,0.274,0,68.73,0.357266667,1,1
390,14,3734,0,1.121,0,64.01,0.357266667,1,1
390,15,3735,0,0.087,0,61.9714,0.357266667,1,1
391,1,4103,1,-0.604,-0.604,62.2652,-0.3893,0.35,1
391,2,4104,1,-0.162,-0.162,62.2652,-0.3893,0.35,1
391,3,4105,1,-1.064,-1.064,34.9,-0.3893,0.35,1
391,4,4106,0,-0.492,0,59.3,-0.3893,0.35,1
391,5,4107,0,0.536,0,48.24,-0.3893,0.35,1
391,6,4108,0,-0.798,0,48.24,-0.3893,0.35,1
391,7,4109,0,0.58,0,62.2652,-0.3893,0.35,1
391,8,4110,1,-0.895,-0.895,55.68,-0.3893,0.35,1
391,9,4111,1,-0.753,-0.753,50.63,-0.3893,0.35,1
391,10,4112,1,-0.813,-0.813,62.2652,-0.3893,0.35,1
391,11,4113,0,-0.582,0,62.2652,-0.3893,0.35,1
391,12,4114,1,-0.65,-0.65,62.2652,-0.3893,0.35,1
391,13,4115,0,0.496,0,61.37,-0.3893,0.35,1
391,14,4116,0,-0.921,0,51.89,-0.3893,0.35,1
391,15,4117,1,-1.443,-1.443,62.2652,-0.3893,0.35,1
391,16,4118,1,-0.236,-0.236,54.38,-0.3893,0.35,1
391,17,4119,0,-0.075,0,44.01,-0.3893,0.35,1
391,18,4120,1,0.364,0.364,56.33,-0.3893,0.35,1
391,19,4121,0,-0.471,0,59.08,-0.3893,0.35,1
391,20,4122,1,0.197,0.197,42.73,-0.3893,0.35,1
